rank,homepage_url,num_funding_rounds,total_funding_usd,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,days_since_founding,days_since_last_funding,status_acquired,status_closed,status_ipo,status_operating,category_groups_list_Energy,category_groups_list_Sustainability,employee_count_1-10,employee_count_11-50,employee_count_51-100
606605,1,0,0,1,1,1,1,1,1,22885.0,0.0,0,0,0,1,1,0,0,1,0
564722,1,0,0,1,1,1,1,1,1,41699.0,0.0,0,0,0,1,1,0,0,1,0
1580418,1,0,0,1,1,1,1,1,1,5353.0,0.0,0,0,0,1,1,0,1,0,0
1994350,1,0,0,0,1,1,1,1,1,14119.0,0.0,0,0,0,1,1,0,0,1,0
2162598,1,1,0,1,1,1,1,0,1,4988.0,2723.0,0,0,0,1,1,0,0,1,0
2155682,1,0,0,0,1,0,1,0,1,13024.0,0.0,1,0,0,0,0,1,1,0,0
673422,1,1,0,1,1,1,1,1,1,19963.0,6025.0,1,0,0,0,1,0,0,1,0
2972707,1,0,0,1,1,0,1,0,0,12293.0,0.0,0,1,0,0,1,0,0,1,0
2116683,1,0,0,1,1,1,1,0,1,6022.0,0.0,0,0,0,1,0,1,1,0,0
325596,1,1,0,1,0,0,1,0,1,2797.0,2101.0,0,0,0,1,1,0,1,0,0
56907,1,1,330000,1,1,1,1,1,1,2661.0,2007.0,0,0,0,1,1,0,1,0,0
2534721,1,0,0,1,1,1,0,0,1,3312.0,0.0,0,0,0,1,1,0,0,1,0
1099405,1,0,0,0,0,0,0,0,0,5719.0,0.0,0,0,0,1,0,1,1,0,0
1035400,1,1,0,0,0,0,0,1,1,4988.0,2146.0,0,1,0,0,1,0,1,0,0
2538831,1,0,0,1,0,1,0,0,1,2098.0,0.0,0,0,0,1,0,1,0,1,0
2934975,1,0,0,0,0,0,1,0,1,2066.0,0.0,0,0,0,1,0,1,0,0,1
1434446,1,0,0,0,1,0,1,1,1,8641.0,0.0,1,0,0,0,1,0,0,1,0
2902110,1,0,0,1,0,1,1,1,1,2778.0,0.0,0,1,0,0,1,0,0,1,0
2828537,0,0,0,0,0,1,1,1,0,2431.0,0.0,0,0,0,1,1,0,0,1,0
77379,1,3,3564823,0,0,1,1,1,1,3892.0,294.0,0,0,0,1,1,0,1,0,0
534709,1,0,0,0,1,0,1,0,1,9736.0,0.0,0,0,1,0,1,0,0,1,0
50993,1,2,14527071,0,0,0,1,0,1,3162.0,1566.0,0,0,1,0,1,0,0,1,0
1931654,1,1,0,0,1,0,1,0,1,7910.0,425.0,0,0,1,0,1,0,1,0,0
155572,1,1,7712429,0,1,0,1,0,1,6084.0,1387.0,0,0,1,0,1,0,0,0,1
2545626,1,0,0,0,0,0,1,0,0,0.0,0.0,1,0,0,0,0,1,1,0,0
458259,1,1,0,0,1,0,0,0,0,7089.0,7120.0,1,0,0,0,1,0,1,0,0
2265645,0,1,0,0,0,0,0,0,1,3162.0,2258.0,0,0,0,1,1,0,0,1,0
538537,1,0,0,1,1,0,1,0,1,6084.0,0.0,1,0,0,0,1,0,0,1,0
849092,1,0,0,1,1,1,1,0,1,4988.0,0.0,0,0,0,1,0,1,1,0,0
1150768,1,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,1
876608,1,0,0,0,1,0,1,0,1,8641.0,0.0,0,0,0,1,1,0,1,0,0
1763011,1,0,0,0,1,1,1,1,1,15946.0,0.0,0,0,0,1,1,0,0,1,0
2871826,1,0,0,0,0,0,1,0,0,6084.0,0.0,0,0,0,1,0,1,1,0,0
636111,1,0,0,0,1,0,0,0,1,4258.0,0.0,0,0,0,1,1,0,1,0,0
1517186,1,1,0,0,0,0,1,0,1,9736.0,5353.0,0,0,0,1,1,0,0,1,0
390135,1,0,0,1,1,0,0,0,1,21424.0,0.0,0,0,1,0,1,0,0,0,1
98737,1,1,2201625,1,1,1,1,1,1,5872.0,1701.0,0,0,0,1,0,1,1,0,0
1155819,1,0,0,0,1,0,1,0,0,19233.0,0.0,0,1,0,0,0,1,1,0,0
1929529,1,0,0,1,1,0,1,0,1,7909.0,0.0,0,0,0,1,0,1,1,0,0
1841373,1,0,0,1,0,1,1,1,1,3892.0,0.0,0,0,1,0,1,0,0,1,0
173633,1,1,54327,1,0,1,1,1,1,11197.0,2737.0,0,0,0,1,0,1,0,1,0
1045840,1,0,0,1,1,0,0,0,1,2723.0,0.0,0,0,0,1,0,1,1,0,0
674966,1,0,0,0,1,1,1,1,1,4988.0,0.0,0,0,1,0,1,0,0,0,1
116837,1,1,7530000,0,0,0,1,0,1,3368.0,2854.0,0,0,0,1,1,0,0,1,0
1528971,1,0,0,0,1,1,1,0,1,10832.0,0.0,1,0,0,0,1,0,1,0,0
2448158,1,0,0,0,1,0,1,0,1,6084.0,0.0,0,0,1,0,1,0,0,1,0
1379313,1,1,0,0,0,0,1,0,1,7180.0,2311.0,0,0,0,1,0,1,0,1,0
1605686,1,1,0,0,1,1,1,0,1,6084.0,2686.0,0,0,0,1,0,1,0,1,0
196501,1,1,55832,1,1,0,1,1,1,32747.0,2584.0,0,1,0,0,1,0,0,0,1
626348,1,0,0,1,1,1,1,1,1,8641.0,0.0,0,0,0,1,1,0,0,1,0
1150204,1,0,0,0,1,0,0,0,1,11197.0,0.0,0,0,1,0,1,0,0,1,0
2166995,1,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,1,0,1,0,0
2383461,1,0,0,0,1,0,0,0,1,25077.0,0.0,0,0,1,0,0,1,0,0,1
2002668,1,0,0,0,1,0,1,0,1,0.0,0.0,0,0,0,1,1,0,0,0,1
788043,1,0,0,0,1,1,1,1,1,5353.0,0.0,0,0,1,0,1,0,0,0,1
85345,1,2,3499000,1,1,0,1,0,1,3527.0,1671.0,0,0,0,1,1,0,0,1,0
1777425,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
1763696,1,0,0,1,1,0,1,0,1,11563.0,0.0,0,0,0,1,1,0,0,0,1
2370392,1,0,0,1,1,0,1,0,1,12293.0,0.0,0,0,0,1,1,0,1,0,0
63164,1,1,28000000,1,1,0,1,0,1,2797.0,1974.0,0,0,0,1,1,0,0,1,0
1043891,1,0,0,1,1,1,1,1,1,8641.0,0.0,0,0,0,1,0,1,1,0,0
1533613,1,0,0,0,0,0,1,0,1,19598.0,0.0,0,0,0,1,1,0,1,0,0
2904261,1,0,0,1,0,1,0,1,0,2797.0,0.0,0,1,0,0,0,1,1,0,0
2684117,0,1,0,0,1,0,0,0,1,23616.0,9677.0,1,0,0,0,1,0,1,0,0
577719,1,0,0,0,1,0,1,0,1,0.0,0.0,0,0,0,1,0,1,0,0,1
1111494,1,1,0,1,1,0,0,0,1,6814.0,3923.0,0,1,0,0,0,1,0,0,1
1094725,1,1,0,0,0,0,1,0,1,3162.0,2797.0,0,0,0,1,1,0,0,1,0
1786137,1,0,0,1,1,0,1,1,1,8641.0,0.0,0,0,0,1,1,0,0,1,0
215824,1,1,54625,1,1,0,0,0,1,8641.0,2790.0,0,0,0,1,0,1,0,1,0
113540,1,2,130000,1,0,0,1,0,1,2188.0,1211.0,0,0,0,1,1,0,1,0,0
192292,1,1,53319,1,1,0,0,0,1,3892.0,2462.0,0,0,0,1,0,1,1,0,0
1285385,1,0,0,1,1,1,0,0,1,5353.0,0.0,0,0,0,1,1,0,0,1,0
2759380,1,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,1,0,1,1,0,0
734827,1,0,0,1,1,0,0,0,1,22520.0,0.0,0,0,0,1,1,0,0,0,1
695571,1,1,0,1,1,0,1,0,1,2797.0,2462.0,0,0,0,1,0,1,1,0,0
1925796,1,0,0,1,1,1,1,0,1,6293.0,0.0,0,0,0,1,0,1,1,0,0
1195319,1,0,0,0,0,0,1,0,1,10832.0,0.0,0,0,0,1,1,0,0,1,0
2478118,1,0,0,1,1,1,1,0,1,2127.0,0.0,0,1,0,0,0,1,1,0,0
108674,1,2,200000,1,0,0,1,0,1,3527.0,2393.0,0,0,0,1,0,1,1,0,0
2122399,1,0,0,0,1,0,1,0,1,16676.0,0.0,0,0,0,1,1,0,0,1,0
2108406,1,1,0,1,0,0,0,1,1,0.0,3588.0,0,0,0,1,0,1,1,0,0
583596,1,1,0,1,1,1,1,1,1,5353.0,3023.0,0,0,0,1,1,0,1,0,0
2905607,1,1,0,0,0,0,0,0,1,0.0,3953.0,0,1,0,0,0,1,0,1,0
216948,1,2,65000,1,1,0,0,0,1,3162.0,735.0,0,0,0,1,0,1,1,0,0
254157,1,2,10699,1,0,1,1,1,1,0.0,2037.0,0,0,0,1,1,0,1,0,0
2895563,1,1,0,1,0,1,1,0,1,4623.0,3953.0,0,1,0,0,0,1,1,0,0
682819,1,0,0,1,1,0,1,0,1,7545.0,0.0,0,0,0,1,1,0,1,0,0
568607,1,2,0,0,0,1,1,1,1,2066.0,1428.0,1,0,0,0,1,0,1,0,0
329888,1,0,0,0,1,0,0,0,1,7180.0,0.0,0,0,0,1,1,0,0,1,0
1478338,1,0,0,0,1,0,0,0,1,4623.0,0.0,0,0,0,1,0,1,0,1,0
2169510,1,0,0,0,1,1,0,1,1,9736.0,0.0,0,0,0,1,1,0,1,0,0
115900,1,3,110329,1,1,1,1,0,1,3099.0,1882.0,0,0,0,1,1,0,0,1,0
1968520,0,0,0,0,0,0,0,0,0,3496.0,0.0,0,0,0,1,1,0,0,1,0
22498,1,6,21187918,1,1,0,1,0,1,4623.0,54.0,0,0,0,1,1,0,0,1,0
360236,1,0,0,1,1,1,1,1,1,6449.0,0.0,0,0,0,1,0,1,0,1,0
1111689,1,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
1026272,1,0,0,1,1,1,1,1,1,5719.0,0.0,0,0,0,1,1,0,0,1,0
469107,1,0,0,0,1,0,0,0,1,23251.0,0.0,0,0,0,1,1,0,0,1,0
2737086,1,0,0,1,1,0,1,1,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2188929,1,0,0,1,1,1,1,1,1,9371.0,0.0,0,0,0,1,0,1,0,1,0
653045,1,0,0,0,0,0,1,1,1,3162.0,0.0,0,0,0,1,1,0,1,0,0
1706879,1,0,0,1,1,0,0,0,1,3892.0,0.0,0,0,0,1,0,1,1,0,0
2498420,1,0,0,1,1,1,1,0,1,3148.0,0.0,0,0,0,1,1,0,1,0,0
1360053,1,0,0,1,1,0,1,0,1,11197.0,0.0,0,0,0,1,0,1,1,0,0
507673,1,0,0,1,1,1,1,0,1,5719.0,0.0,0,0,0,1,0,1,1,0,0
734504,1,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
1320181,1,0,0,1,1,1,0,1,1,3892.0,0.0,0,0,0,1,0,1,0,1,0
1983199,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
2103048,1,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,1,0,1,1,0,0
276713,1,0,0,0,0,0,0,1,1,2066.0,0.0,0,0,0,1,0,1,1,0,0
149321,1,1,817920,0,0,0,1,0,1,2797.0,1862.0,0,0,0,1,0,1,1,0,0
109148,1,1,3000000,1,1,1,1,1,1,2431.0,879.0,0,0,0,1,1,0,1,0,0
1600568,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
1338028,1,1,0,0,0,0,0,0,0,0.0,1847.0,0,1,0,0,1,0,0,1,0
129275,1,1,100000000,0,0,0,1,0,1,11563.0,1835.0,0,0,0,1,1,0,0,1,0
2605229,1,0,0,0,0,0,1,0,1,3162.0,0.0,0,0,0,1,0,1,1,0,0
2685803,1,0,0,1,1,0,1,0,1,2882.0,0.0,0,0,0,1,0,1,1,0,0
83115,1,1,1000000,0,0,1,1,1,1,4623.0,1827.0,0,0,0,1,0,1,0,1,0
150525,1,1,1555000,0,0,0,0,0,1,2431.0,2070.0,0,1,0,0,1,0,1,0,0
832841,1,1,0,1,0,1,1,1,1,2797.0,2083.0,0,0,0,1,0,1,1,0,0
179067,1,1,100000,0,0,0,0,0,1,2797.0,2126.0,0,0,0,1,1,0,0,1,0
358049,1,0,0,1,1,0,1,0,1,2431.0,0.0,0,0,0,1,1,0,1,0,0
98548,1,1,700103,0,0,0,1,0,1,5353.0,2142.0,0,0,0,1,1,0,1,0,0
667982,1,0,0,0,1,0,1,0,1,2797.0,0.0,0,0,0,1,1,0,0,1,0
2356079,1,0,0,1,0,0,1,0,0,2797.0,0.0,0,0,0,1,1,0,1,0,0
110910,1,1,1200000,0,1,0,0,0,1,4258.0,1820.0,0,0,0,1,0,1,0,1,0
281224,1,0,0,1,1,0,1,0,1,2797.0,0.0,1,0,0,0,1,0,0,1,0
1816673,1,1,0,1,0,0,1,0,1,3162.0,5994.0,0,0,0,1,1,0,0,1,0
44647,1,3,483950681,1,0,0,1,0,1,4988.0,1807.0,0,0,1,0,1,0,0,0,1
195547,1,1,17000,0,0,0,1,1,1,3892.0,1441.0,0,0,0,1,0,1,1,0,0
1687582,1,0,0,1,1,1,0,1,1,8641.0,0.0,0,0,0,1,1,0,1,0,0
1512939,1,0,0,1,1,1,0,1,1,2797.0,0.0,0,0,0,1,1,0,1,0,0
8096,1,5,73569360,0,0,1,1,1,1,3162.0,154.0,0,0,0,1,1,0,0,1,0
1065732,1,1,0,0,0,0,0,0,0,0.0,2196.0,0,0,0,1,0,1,1,0,0
53179,1,4,898589,1,0,0,0,0,1,2797.0,1320.0,0,0,0,1,0,1,1,0,0
296980,1,1,0,0,0,0,1,0,1,2431.0,1732.0,0,0,0,1,1,0,1,0,0
1909439,1,0,0,1,1,0,1,0,1,6449.0,0.0,1,0,0,0,0,1,0,1,0
2544408,1,0,0,0,0,1,1,0,1,2797.0,0.0,0,0,0,1,0,1,1,0,0
1840439,1,1,0,1,0,0,0,0,1,4258.0,3953.0,0,1,0,0,1,0,1,0,0
1144377,1,1,0,1,1,1,1,0,1,2645.0,987.0,0,0,0,1,0,1,1,0,0
437329,1,0,0,0,0,1,1,0,0,4623.0,0.0,1,0,0,0,1,0,1,0,0
452924,1,1,0,1,1,0,0,0,1,6449.0,5872.0,0,0,0,1,0,1,1,0,0
2692591,1,1,0,1,0,1,0,1,1,3892.0,3376.0,0,0,0,1,0,1,1,0,0
1985547,1,0,0,1,1,1,1,1,1,1813.0,0.0,0,1,0,0,1,0,0,1,0
1851631,0,1,0,0,0,0,0,0,0,0.0,2797.0,0,0,0,1,0,1,1,0,0
2630628,0,1,0,0,0,0,0,0,0,2797.0,2615.0,0,0,0,1,1,0,1,0,0
433901,1,1,0,0,0,0,1,0,1,3346.0,3162.0,0,0,0,1,1,0,1,0,0
103014,1,1,1130930,1,0,1,1,1,1,4623.0,554.0,0,0,0,1,0,1,0,0,1
243334,1,1,51686,0,0,1,1,1,1,4623.0,3275.0,0,0,0,1,0,1,1,0,0
841024,1,0,0,1,1,1,1,1,1,5353.0,0.0,0,0,0,1,0,1,0,1,0
2146501,1,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
495675,1,0,0,0,0,0,1,0,1,2431.0,0.0,0,0,0,1,1,0,0,0,1
2850549,0,1,0,0,0,0,0,0,0,4258.0,3741.0,0,0,0,1,1,0,1,0,0
940289,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2057288,1,2,0,0,1,0,0,0,1,4988.0,3772.0,0,0,0,1,1,0,0,1,0
2432957,1,0,0,0,1,0,1,0,1,4988.0,0.0,0,0,0,1,0,1,1,0,0
894073,1,0,0,0,1,0,1,0,1,7910.0,0.0,0,0,0,1,0,1,0,1,0
828366,1,0,0,1,1,0,1,0,1,6084.0,0.0,0,0,0,1,1,0,1,0,0
133041,1,1,659392,0,0,1,1,1,1,3892.0,1526.0,0,0,0,1,1,0,1,0,0
100852,1,2,791677,1,1,1,1,1,1,2797.0,1358.0,1,0,0,0,1,0,0,1,0
75397,1,1,414482,0,0,1,1,1,1,3892.0,1749.0,0,0,0,1,0,1,0,1,0
897570,1,0,0,1,1,0,1,0,1,2797.0,0.0,0,0,0,1,0,1,1,0,0
135225,0,1,8700000,0,0,0,0,0,1,4623.0,2262.0,0,0,0,1,1,0,1,0,0
2308754,1,0,0,1,1,1,0,0,0,6048.0,0.0,0,0,0,1,0,1,0,0,1
2752191,1,1,0,1,1,0,1,0,1,3892.0,3892.0,0,0,0,1,1,0,0,1,0
367016,1,0,0,0,0,1,1,0,1,3892.0,0.0,0,0,0,1,1,0,1,0,0
924316,1,0,0,0,1,1,1,1,1,3162.0,0.0,0,0,0,1,0,1,1,0,0
124844,1,1,337000,0,1,1,1,0,1,4988.0,1777.0,0,0,0,1,0,1,0,1,0
57576,1,1,5200000,1,1,1,1,1,1,2797.0,1141.0,0,0,0,1,0,1,0,1,0
280979,1,0,0,1,1,0,1,0,1,2066.0,0.0,0,0,0,1,1,0,0,0,1
2624692,1,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
2631208,1,1,0,0,0,0,1,0,1,3162.0,2797.0,0,1,0,0,0,1,1,0,0
1024790,1,1,0,0,0,0,1,0,1,2280.0,2280.0,0,0,0,1,0,1,0,1,0
1774150,1,0,0,1,1,0,1,0,1,2431.0,0.0,1,0,0,0,1,0,0,1,0
1639899,1,0,0,1,1,0,1,0,1,8641.0,0.0,0,0,0,1,0,1,0,1,0
504919,1,1,0,0,0,1,1,1,1,3162.0,1973.0,0,0,0,1,1,0,1,0,0
357920,1,3,0,0,0,0,1,0,1,2066.0,1405.0,0,0,0,1,0,1,1,0,0
889358,1,1,0,1,1,1,1,1,1,17772.0,3221.0,0,0,0,1,1,0,1,0,0
885160,1,0,0,0,0,1,1,0,1,0.0,0.0,0,0,0,1,1,0,0,1,0
2785823,1,1,0,1,1,0,1,1,1,4988.0,2241.0,0,0,0,1,1,0,1,0,0
1557675,1,0,0,1,0,1,1,1,1,2797.0,0.0,0,0,0,1,0,1,1,0,0
2633082,1,0,0,1,1,1,1,1,1,0.0,0.0,0,1,0,0,0,1,1,0,0
1844127,1,0,0,1,0,0,1,0,1,4258.0,0.0,0,0,0,1,0,1,1,0,0
103927,1,1,3673106,1,1,0,1,0,1,4258.0,2919.0,0,0,0,1,1,0,0,1,0
56445,1,1,300000000,0,0,1,1,1,1,2431.0,1652.0,0,0,0,1,1,0,0,1,0
855847,1,0,0,1,1,1,0,1,1,0.0,0.0,0,0,0,1,1,0,0,0,1
294596,1,0,0,0,0,1,1,1,1,10467.0,0.0,0,0,0,1,1,0,0,1,0
2765360,0,1,0,0,1,0,0,0,0,9006.0,7545.0,0,0,0,1,1,0,1,0,0
1762251,1,0,0,0,0,1,1,0,1,4258.0,0.0,0,0,0,1,1,0,0,0,1
442579,1,0,0,1,1,1,1,1,1,6449.0,0.0,0,0,0,1,1,0,0,1,0
2805109,1,0,0,0,0,0,1,0,1,3892.0,0.0,0,0,0,1,0,1,1,0,0
741349,1,0,0,1,1,1,1,1,1,4258.0,0.0,0,0,0,1,1,0,0,1,0
390120,1,0,0,1,1,0,1,0,1,15580.0,0.0,1,0,0,0,0,1,1,0,0
486649,1,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,1,0,1,0,1,0
2202908,1,0,0,1,1,1,1,0,0,7180.0,0.0,0,0,0,1,1,0,1,0,0
1664571,1,0,0,0,0,0,1,1,1,3527.0,0.0,0,0,0,1,1,0,1,0,0
2139171,1,1,0,0,0,0,0,0,0,13593.0,16311.0,0,1,0,0,1,0,1,0,0
2137004,1,0,0,1,1,1,1,1,1,5719.0,0.0,0,0,0,1,1,0,1,0,0
123941,1,1,3500000,0,1,0,0,0,1,4258.0,3496.0,0,0,0,1,0,1,1,0,0
708634,1,1,0,0,1,0,1,0,1,41148.0,1632.0,0,0,0,1,0,1,0,1,0
2035964,1,0,0,0,0,0,1,0,1,2066.0,0.0,0,0,0,1,1,0,0,1,0
2288401,1,1,0,0,0,1,1,1,1,0.0,3325.0,0,0,0,1,1,0,0,1,0
130918,1,1,1435844,0,0,0,0,0,1,2797.0,1615.0,0,0,0,1,1,0,1,0,0
92269,1,1,50000,1,0,1,1,1,1,2797.0,1188.0,0,0,0,1,0,1,1,0,0
2122419,1,0,0,0,0,0,1,0,1,9006.0,0.0,0,0,0,1,0,1,1,0,0
623234,1,0,0,1,0,0,0,0,1,3162.0,0.0,0,0,0,1,0,1,0,1,0
2593953,1,1,41831429,0,1,0,1,0,0,17041.0,5369.0,0,0,0,1,1,0,0,1,0
2068553,1,1,0,0,1,0,0,0,0,9006.0,3923.0,0,1,0,0,1,0,0,1,0
2102446,1,1,0,0,0,0,1,0,0,7545.0,4715.0,0,0,0,1,1,0,0,0,1
1541064,0,1,0,0,0,0,0,0,0,0.0,3649.0,0,0,0,1,1,0,1,0,0
2531602,0,1,0,0,1,0,0,0,0,5353.0,3741.0,0,0,0,1,1,0,0,1,0
425629,1,0,0,1,1,1,1,1,1,2066.0,0.0,0,0,0,1,0,1,1,0,0
168934,1,1,81447,1,0,1,1,0,1,2431.0,1762.0,0,0,0,1,0,1,1,0,0
66067,1,1,10842753,1,1,1,1,1,1,3892.0,153.0,0,0,0,1,1,0,1,0,0
1788295,1,0,0,1,1,1,0,0,1,3892.0,0.0,0,0,0,1,0,1,0,1,0
2598458,1,0,0,0,1,1,1,0,1,2431.0,0.0,0,0,0,1,1,0,1,0,0
1412507,1,0,0,1,1,1,1,1,1,14119.0,0.0,0,0,0,1,0,1,1,0,0
136159,1,1,717392,1,0,0,1,1,1,1885.0,1600.0,0,0,0,1,0,1,1,0,0
1969563,1,0,0,1,1,1,1,0,1,10430.0,0.0,0,0,0,1,0,1,0,1,0
1142336,1,0,0,1,1,1,1,1,1,2796.0,0.0,0,0,0,1,0,1,0,0,1
146198,1,2,231340,1,0,1,1,1,1,2066.0,1245.0,0,0,0,1,1,0,1,0,0
34339,1,1,864425,1,1,1,1,1,1,8275.0,1576.0,0,0,0,1,0,1,0,0,1
53223,1,7,3497679,1,1,0,1,0,1,2066.0,245.0,0,0,0,1,0,1,1,0,0
136957,1,1,1000000,1,1,0,0,0,1,2066.0,1715.0,0,0,0,1,0,1,1,0,0
272611,1,1,25000,1,0,0,0,0,1,10832.0,1586.0,0,1,0,0,0,1,1,0,0
161173,1,1,14700000,0,0,0,1,0,1,3162.0,1572.0,0,0,0,1,1,0,0,0,1
2211262,1,0,0,1,1,1,1,1,1,5566.0,0.0,0,0,0,1,0,1,1,0,0
148463,1,1,127280,0,0,1,1,0,1,3527.0,1701.0,0,0,0,1,1,0,1,0,0
101672,1,4,1200708,1,0,0,1,0,1,1884.0,425.0,0,0,0,1,1,0,1,0,0
1297957,1,0,0,1,1,1,1,1,1,23981.0,0.0,0,0,0,1,1,0,0,1,0
285474,1,1,0,1,1,1,1,1,1,4623.0,1784.0,0,0,0,1,1,0,0,1,0
1054488,1,0,0,1,1,1,1,1,1,4258.0,0.0,0,0,0,1,1,0,0,1,0
1274948,1,0,0,1,1,0,1,1,1,2431.0,0.0,0,0,0,1,1,0,1,0,0
954791,0,1,0,0,0,0,0,0,0,4623.0,2528.0,0,0,0,1,1,0,1,0,0
2560712,1,0,0,1,1,0,1,1,1,6814.0,0.0,0,0,0,1,1,0,1,0,0
340042,1,2,50000,1,1,1,1,1,1,1701.0,571.0,0,0,0,1,0,1,1,0,0
1104740,1,0,0,1,1,1,1,1,1,9371.0,0.0,0,0,1,0,1,0,1,0,0
305448,1,1,0,0,1,1,1,1,1,11563.0,1561.0,0,0,0,1,0,1,0,1,0
2716518,1,0,0,1,1,1,0,1,1,4623.0,0.0,0,0,0,1,0,1,1,0,0
108739,1,3,471497,0,0,0,0,0,1,1560.0,1560.0,0,0,0,1,0,1,1,0,0
1437384,1,0,0,0,0,0,1,0,1,4988.0,0.0,0,0,0,1,1,0,1,0,0
2080317,1,0,0,0,0,0,1,0,1,3892.0,0.0,0,1,0,0,1,0,1,0,0
2707001,1,0,0,0,0,0,0,0,1,2431.0,0.0,0,1,0,0,1,0,1,0,0
563817,1,0,0,1,1,1,1,1,1,7545.0,0.0,0,0,0,1,1,0,0,1,0
2640851,1,0,0,0,1,0,0,0,1,2431.0,0.0,0,0,0,1,0,1,0,1,0
99788,1,2,101333,1,1,1,1,1,1,1779.0,585.0,0,0,0,1,0,1,1,0,0
1206564,1,0,0,0,1,0,1,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
689003,1,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
1017396,1,0,0,1,1,1,1,0,1,7180.0,0.0,0,0,0,1,0,1,0,1,0
2521037,1,0,0,1,0,0,1,1,1,2066.0,0.0,0,0,0,1,1,0,1,0,0
1793450,1,0,0,1,0,1,1,1,1,1848.0,0.0,0,0,0,1,0,1,1,0,0
2849296,1,0,0,1,1,0,1,0,1,15946.0,0.0,0,0,0,1,1,0,0,1,0
1693304,1,0,0,0,1,0,0,0,1,2431.0,0.0,0,0,0,1,0,1,0,1,0
1075192,1,0,0,1,1,0,1,1,1,2797.0,0.0,0,0,0,1,1,0,0,1,0
1820068,1,1,0,0,0,0,0,0,1,60505.0,6755.0,0,1,0,0,0,1,0,1,0
1794967,1,0,0,0,1,0,1,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
1725485,1,0,0,0,0,0,1,1,1,7910.0,0.0,0,0,0,1,1,0,1,0,0
2822505,1,0,0,0,0,0,0,0,1,6814.0,0.0,0,1,0,0,0,1,0,1,0
2896029,1,0,0,0,0,1,0,1,1,3527.0,0.0,0,1,0,0,1,0,1,0,0
1950632,1,0,0,0,0,0,1,0,1,27268.0,0.0,0,0,0,1,1,0,0,1,0
1148388,1,1,0,0,0,0,1,0,0,2431.0,1555.0,0,0,0,1,1,0,1,0,0
2264595,1,0,0,1,1,0,0,0,1,1837.0,0.0,0,0,0,1,0,1,1,0,0
100980,1,3,3880707,1,0,0,1,0,1,2797.0,1170.0,0,0,0,1,1,0,0,0,1
1822820,1,0,0,1,1,0,1,0,1,4623.0,0.0,0,0,0,1,0,1,1,0,0
373499,1,0,0,1,1,1,1,1,1,3527.0,0.0,0,0,0,1,0,1,1,0,0
1219616,1,0,0,1,1,0,1,0,1,7545.0,0.0,0,0,0,1,0,1,0,1,0
1472033,1,0,0,1,1,1,1,1,1,9736.0,0.0,0,0,0,1,0,1,0,1,0
2129475,1,0,0,1,1,1,1,1,1,4988.0,0.0,0,0,0,1,0,1,0,1,0
2566327,1,0,0,1,1,0,1,0,0,5220.0,0.0,0,0,0,1,1,0,1,0,0
1368709,1,0,0,1,1,1,1,0,1,8275.0,0.0,0,0,0,1,0,1,0,1,0
165676,1,1,85652,0,1,0,1,0,1,11563.0,1946.0,0,0,0,1,0,1,1,0,0
134585,1,1,83304,1,1,1,1,0,1,2797.0,1854.0,0,0,0,1,0,1,1,0,0
53838,1,2,998423,1,1,0,1,0,1,2431.0,890.0,0,0,0,1,1,0,1,0,0
172483,1,2,81868,1,1,1,1,1,1,2066.0,1701.0,0,0,0,1,0,1,1,0,0
834712,1,0,0,0,1,1,1,1,1,8641.0,0.0,1,0,0,0,1,0,0,0,1
350273,1,0,0,1,1,1,1,0,1,6084.0,0.0,0,0,0,1,0,1,0,1,0
41828,1,4,12726075,1,0,1,1,1,1,3973.0,824.0,0,0,0,1,1,0,0,1,0
504114,1,0,0,1,1,1,1,1,1,2431.0,0.0,0,0,0,1,0,1,0,1,0
149737,1,1,81868,1,1,1,1,1,1,2066.0,1701.0,0,0,0,1,1,0,1,0,0
2594904,1,0,0,1,1,0,1,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
54780,1,2,1300300,1,1,1,1,1,1,25077.0,1317.0,0,0,0,1,1,0,0,1,0
1499504,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,1,0,1,0,1,0
